,val_loss,val_binary_accuracy,val_jaccard,val_dice,loss,binary_accuracy,jaccard,dice
0,14.843714273892916,0.06191896819151365,0.13935586924736315,0.24390090428865874,11.877283368791852,0.4338467943349055,0.08050080289831385,0.13509678690960364
1,15.294313944303072,0.03540307340713648,0.13552514635599577,0.2380110644377195,14.015591415704465,0.04349903959561797,0.18989542389617248,0.3133924989139332
2,15.375724132244404,0.03060764532822829,0.13485458149359777,0.2369759908089271,13.662752207587747,0.03139419875600759,0.21515829948817983,0.34796875598383886
3,15.440717183626615,0.02677804962373697,0.1343243786921868,0.2361564773779649,14.004570175619687,0.028668889702827324,0.20030821538438984,0.3268447395633249
4,15.501071783212515,0.023221337881225806,0.13383473112032965,0.23539928518808806,14.3468983781104,0.025139743681339657,0.1854479336271099,0.3068058163511987
5,15.504866453317495,0.022997509544858567,0.13380440611105698,0.23535225941584662,13.967566845463772,0.023004905265920302,0.20596078125869527,0.33480312602192747
6,15.505907645592323,0.022936187971096773,0.13379579553237328,0.2353389859199524,14.269211993497962,0.023000606317438332,0.19089328366167405,0.314762601665422
7,15.514624522282528,0.022897861181543425,0.1337906655210715,0.2353310057750115,13.992950869541541,0.022849765186216318,0.20419224921394796,0.3326656099628
8,15.507155638474684,0.02286260102230769,0.1337858415566958,0.2353235437319829,14.028821672712054,0.022746717291218892,0.20235062497002737,0.3299253114632198
9,15.507155638474684,0.02286260102230769,0.1337858415566958,0.2353235437319829,14.101901054382324,0.022513302116125237,0.19889344800921047,0.3250175545028612
10,15.507182634793795,0.02286106734894789,0.13378562147800738,0.2353231952740596,13.957010325263528,0.02265671914552941,0.20612028650209016,0.33532896053557304
11,15.507182634793795,0.02286106734894789,0.13378562147800738,0.2353231952740596,14.593011070700253,0.022726668592761543,0.1757199334747651,0.29398367042635004
12,15.507182634793795,0.02286106734894789,0.13378562147800738,0.2353231952740596,13.896743606118594,0.022630536819205564,0.20949802445430382,0.33942794215445427
13,15.507182634793795,0.02286106734894789,0.13378562147800738,0.2353231952740596,14.102540876351151,0.0226942340240759,0.1990366347280203,0.32564524575775744
14,15.507182634793795,0.02286106734894789,0.13378562147800738,0.2353231952740596,13.904297230290432,0.02267743037173561,0.20834100597045002,0.33709072949839575
15,15.515249399038462,0.022861067492228288,0.1337856209048858,0.2353232021515186,14.17463960834578,0.022821629018175835,0.19537183963784985,0.3201463801019332
16,15.507182634793795,0.02286106734894789,0.13378562147800738,0.2353231952740596,14.189104216439384,0.022618952872497693,0.19475154791559493,0.32046566690717426
17,15.507182634793795,0.02286106734894789,0.13378562147800738,0.2353231952740596,14.115203034644033,0.022587941156006326,0.19822166567923977,0.3250455932289946
18,15.507182634793795,0.02286106734894789,0.13378562147800738,0.2353231952740596,14.199108030281815,0.02277903317236433,0.19444350182425743,0.31894566966038124
19,15.507182634793795,0.02286106734894789,0.13378562147800738,0.2353231952740596,14.197336963578767,0.022419123636449084,0.19430255042571648,0.3187255713285184
