,val_loss,val_binary_accuracy,val_jaccard,val_dice,loss,binary_accuracy,jaccard,dice
0,3.067221293082604,0.6415647497543921,0.2573097898409917,0.40703610273507923,1.1363873528499229,0.7127245407478482,0.4443957980941324,0.6057963838764265
1,1.2242837043908925,0.8291628819245559,0.3981444858587705,0.5663004288306603,0.8863739079120112,0.7670251808914483,0.5224053871397879,0.6792212000080183
2,2.624269485473633,0.6056067164127643,0.28300951765133786,0.4400649964809418,0.700136260659087,0.7476240560120228,0.6184980436867359,0.7596088566032111
3,2.9873223854945254,0.5102255390240595,0.2453412780394921,0.392821898827186,0.6030339002609253,0.7663999106369767,0.6594984718397552,0.7924973485516567
4,2.2461130619049072,0.5450843870639801,0.27025836591537183,0.4240099581388327,0.5254866095150218,0.7606034547674889,0.699431507026448,0.8213324885742337
5,2.6668300812061014,0.46532206122691816,0.23612417166049665,0.3812869374568646,0.46638718247413635,0.7581395592008319,0.7302805611065456,0.8429829393114362
6,2.1866894318507266,0.5287051384265606,0.2713545125264388,0.4250561044766353,0.4512681686410717,0.7666218724905276,0.7398087499188442,0.8490694691153133
7,1.4782222967881422,0.6875551984860346,0.3681855889467093,0.5345049179517306,0.40736310213219884,0.758211496998282,0.7676959926006841,0.8681177391725428
8,1.1479130249757032,0.7602561941513648,0.47367117496637196,0.639784038066864,0.42525623651111827,0.7899186973478279,0.753576840840134,0.8586696351275724
9,1.402053136091966,0.685744624871474,0.41219210395446193,0.5792049582187946,0.441225375030555,0.7533091330060772,0.7561650276184082,0.860616964452407
10,1.6164977367107685,0.6521168351173401,0.36968620465351987,0.5363030708753146,0.37743280039114113,0.767592587891747,0.7827542377453224,0.8778916164940479
11,1.6362224908975453,0.6461992217944219,0.3526240082887503,0.5181014216863192,0.38230563378801535,0.7586304066227931,0.7837081317808113,0.8785075895926532
12,1.220994119460766,0.7233277330031762,0.44675751145069414,0.6137512555489173,0.37037647997631745,0.7715070422957925,0.7874469114284889,0.8808137236856947
13,0.6628524385965787,0.8189403827373798,0.619480142226586,0.7630599095271184,0.3578217923641205,0.773091231073652,0.7958178094455174,0.8861206003597805
14,0.6206959119209876,0.8420636103703425,0.6367588089062617,0.77494694177921,0.3495965360426435,0.7700412133160759,0.8009251063945246,0.8893172869495317
15,0.5963873863220215,0.8214454146531912,0.6571336984634399,0.7918096689077524,0.3777165377841276,0.7726957926563188,0.7861774774158702,0.879535062640321
16,0.854563676393949,0.7785379932476924,0.5501772990593543,0.7075900481297419,0.36241258359422873,0.7733843431753271,0.7928355663430458,0.884268768862182
17,0.7361730016194857,0.8108596343260545,0.5865975114015433,0.7372189943607037,0.34625696610001955,0.7631536990988488,0.803127294661952,0.8907280622744093
18,0.6568080737040594,0.8254881317798908,0.6254760026931763,0.7670438473041241,0.34671448025048945,0.7671611542795219,0.8024013428127065,0.8902409029941932
19,0.5591256205852215,0.8250067692536575,0.668927266047551,0.8003621926674476,0.3408978762579899,0.7771991631563973,0.8055072344985663,0.8921621441841125
