,val_loss,val_binary_accuracy,val_jaccard,val_dice,loss,binary_accuracy,jaccard,dice
0,5.154233529017522,0.4123163429590372,0.1591952878695268,0.2735204742505,1.4885220457525814,0.6671844487096749,0.35727881158099456,0.5146617947840223
1,2.1382939998920145,0.7683906509326055,0.26747322999514067,0.41956837131426883,1.2130380892286114,0.707981244021771,0.4143943786621094,0.575925419143602
2,2.7792310898120585,0.6754914980668288,0.3179815113544464,0.4814522426861983,0.9630153307727739,0.7239966287332422,0.5005364324532303,0.6609395952785716
3,1.4815829717195952,0.7552676292566153,0.39919258997990537,0.5691632536741403,0.7751330137252808,0.7459403617041451,0.5755726184163775,0.7267088975225177
4,1.0913183505718524,0.786230953840109,0.5276025992173415,0.688964687860929,0.6660848867659476,0.7694226082633523,0.6202924672295066,0.7627827338143891
5,1.207577136846689,0.7695205211639404,0.5250098567742568,0.6868331157244169,0.5797577219850877,0.7457709627992967,0.6748434515560374,0.8038654701382506
6,1.216700819822458,0.7344501339472257,0.47700657752844006,0.6432374807504507,0.4991757846346088,0.7577683481515622,0.7145706426863577,0.8322274357664818
7,0.7981289212520306,0.7865728139877319,0.5866977434891921,0.7371872984446012,0.49955981852961523,0.7581024614034915,0.7174516296854206,0.8341013228192049
8,0.6484514429019048,0.814264558828794,0.6556264803959773,0.7888714441886315,0.48560236423623326,0.7763609371933282,0.722201916516996,0.8373404016681746
9,0.6930542175586407,0.804042073396536,0.6106119110034063,0.7539934745201697,0.4936409610159257,0.7619270425216824,0.7235426014544917,0.8391171051006691
10,0.4855819275745979,0.8370183018537668,0.7109379905920762,0.8306173728062556,0.4449622683665332,0.7573072220764908,0.7435154225312027,0.8521849536428264
11,0.46501574378747207,0.837539553642273,0.7045632417385395,0.8261716503363389,0.4205390385219029,0.7638964397566659,0.7597242849213737,0.862977249281747
12,0.46111793242968047,0.8440857575489924,0.713544854751,0.8325377611013559,0.4075827919969372,0.7743784913829729,0.7661782374569014,0.8670627568282333
13,0.43134315197284406,0.8433161332057073,0.731152708713825,0.8443917540403513,0.40094732244809467,0.7638016191183352,0.7722127986889259,0.8709728285378101
14,0.41907055332110477,0.8404355140832754,0.7350248556870681,0.8468915545023404,0.37163589573373984,0.7730846276470259,0.7855425208222633,0.879740807355619
15,0.4245727016375615,0.8426109506533697,0.7331231740804819,0.8457165406300471,0.38497230936499205,0.7649102666798759,0.7804490117465749,0.8762263036241719
16,0.5015166012140421,0.8339077096719009,0.693206461576315,0.8181098424471341,0.3749471014621211,0.7701338365966198,0.7845259752928042,0.8789860465947319
17,0.4533379811507005,0.8383336800795335,0.7187946851436908,0.8356936161334698,0.374292488191642,0.7724484392240936,0.7848302850536272,0.8791567110547832
18,0.4584499712173755,0.8447725635308486,0.7140182669346149,0.8327447909575242,0.36081693277639504,0.7683886055852852,0.7931315630090003,0.8844410379727682
19,0.4854346559597896,0.8421678726489727,0.7039023637771606,0.8256618334696844,0.3616061380931309,0.7706152881894793,0.7937798755509513,0.8848602175712585
