,0
552,0.16882557710584234
553,0.1987951430572229
554,0.20314555509703883
555,0.1924905118297319
556,0.18759152098339335
557,0.17678524534813925
558,0.169320462560024
559,0.17033352403461385
560,0.16257573341836734
561,0.16741501288015206
562,0.16899158100740297
563,0.1587216918017207
564,0.20642803996598638
565,0.1694514524559824
566,0.1615797100090036
567,0.16888786764705882
568,0.17481914640856341
569,0.15887706645158065
570,0.13467285351640657
571,0.12973540978891557
572,0.13177747661564626
573,0.12259395945878351
574,0.1240593112244898
575,0.1338171205982393
576,0.13620377838635453
577,0.15562771983793516
578,0.13899505114545818
579,0.19068228854041616
580,0.18644481229991997
581,0.17653389480792317
582,0.17236840048519408
583,0.1820121798719488
584,0.16852537890156064
585,0.166406093687475
586,0.1634190394907963
587,0.1639894238945578
588,0.1595123987094838
589,0.16264693377350942
590,0.18942084646358542
591,0.16171523296818727
592,0.17761049732392958
593,0.17356169030112045
594,0.17064130339635855
595,0.1721623805772309
596,0.16205404036614646
597,0.15976148271808724
598,0.15394423394357742
599,0.14825734981492597
600,0.14732760291616648
601,0.142468706232493
602,0.14498385291616647
603,0.17564322604041616
604,0.17625300120048018
605,0.17030077656062426
606,0.13957559586334534
607,0.1045248568177271
608,0.08956527923669468
609,0.09613384416266507
610,0.09693525847839135
611,0.0982140512454982
612,0.10181932147859143
613,0.10490117922168868
614,0.1087953150010004
615,0.16599350677771108
616,0.11073726365546219
617,0.26636506164965984
618,0.23678080607242896
619,0.22204819427771108
620,0.18747397396458584
621,0.13844444027611044
622,0.12662729154161664
623,0.1239811549619848
624,0.10920805822328931
625,0.11242246898759503
626,0.11229108831032412
627,0.11519428083733493
628,0.24676683173269306
629,0.11915750675270108
630,0.25249560761804724
631,0.25161509916466585
632,0.24047408025710285
633,0.2344206432573029
634,0.22086006277511006
635,0.20872755352140857
636,0.18814025610244098
637,0.1720423325580232
638,0.15814396070928372
639,0.15235867784613846
640,0.15535972201380552
641,0.25538754564325733
642,0.15512931735194077
643,0.2513941514105642
644,0.24063648897058823
645,0.2394392913415366
646,0.22798353716486594
647,0.2057329963235294
648,0.1837596757452981
649,0.16574981555122048
650,0.15384591336534614
651,0.14840866033913566
652,0.14585889043117248
653,0.15347529636854743
654,0.2445362520008003
655,0.15773035776810723
656,0.2484752494747899
657,0.2327140231092437
658,0.22818017832132853
659,0.2240561849739896
660,0.2137434661364546
661,0.19842773046718687
662,0.18173996160964387
663,0.16233798206782712
664,0.1493749843687475
665,0.13932557397959183
666,0.1357360131552621
667,0.22687848576930772
668,0.13532733405862346
669,0.2600640256102441
670,0.2798638205282113
671,0.2926859806422569
672,0.2974030237094838
673,0.29393687162364945
674,0.2914889393257303
675,0.2973918473639456
676,0.29857263217787117
677,0.29349349114645856
678,0.29879397071328534
679,0.29784570078031214
680,0.27560696153461384
681,0.3013499149659864
682,0.2775485194077631
683,0.2817845106792717
684,0.275515987645058
685,0.2687174088385354
686,0.26511331094937973
687,0.26189647734093635
688,0.25227075205082033
689,0.2566157713085234
690,0.2581894476540616
691,0.24835871848739496
692,0.2498199279711885
693,0.2903015893857543
694,0.25141462835134054
695,0.2619890925120048
696,0.2663248893307323
697,0.25748682285414165
698,0.2533475890356142
699,0.2469407294167667
700,0.24463113370348138
701,0.24394109206182474
702,0.24163407550520208
703,0.24261548369347738
704,0.23421048106742698
705,0.24203611131952782
706,0.2670380652260904
707,0.23504026610644257
708,0.23865428984093637
709,0.24099467912164865
710,0.23760058710984394
711,0.22638188087735095
712,0.21435824329731892
713,0.21240269545318127
714,0.2116829544317727
715,0.20663023021708685
716,0.20801750387655063
717,0.20369491546618648
718,0.20235961572128852
719,0.2360169067627051
720,0.19906243747499
721,0.3467920762054822
722,0.24513039590836336
723,0.23092447916666667
724,0.2024860725540216
725,0.20370906174969988
726,0.21156759578831533
727,0.18984664178171268
728,0.18798238045218088
729,0.19968080982392958
730,0.19617612670068027
731,0.19837919542817126
732,0.20701483718487396
733,0.1958563112745098
734,0.22465884791416565
735,0.18078168767507002
736,0.19064578956582634
737,0.17558218599939976
738,0.1695622780362145
739,0.1569391819227691
740,0.2164951136704682
741,0.2700753738995598
742,0.24456618584933973
743,0.247929718762505
744,0.2444638793017207
745,0.24288035526710683
746,0.24112621611144458
747,0.22998199279711884
748,0.228968618697479
749,0.23346955969887956
750,0.23286314525810325
751,0.23098239295718287
752,0.26239605217086837
753,0.2265234218687475
754,0.21800845338135255
755,0.1975735606742697
756,0.19277132728091237
757,0.2027362507503001
758,0.19961695615746297
759,0.1900124893707483
760,0.19279602465986395
761,0.18596477653561425
762,0.18507356067426972
763,0.18779605592236895
764,0.18355701655662265
765,0.21344006352541017
766,0.17565049457282914
767,0.29990121048419366
768,0.27921207545518206
769,0.2604684842687075
770,0.26613364095638253
771,0.2499362244897959
772,0.255640850090036
773,0.2517568746248499
774,0.24571750575230092
775,0.25238673594437777
776,0.25407608355842337
777,0.2610511392056823
778,0.28945711096938775
779,0.25952717024309724
780,0.14747906975290115
781,0.1583018363595438
782,0.15981337847639054
783,0.15243792829631853
784,0.14777254651860744
785,0.1397093212284914
786,0.14912707270408163
787,0.14454164478291318
788,0.14852097088835534
789,0.1520687181122449
790,0.1460487319927971
791,0.16099494485294116
792,0.14858513717987196
793,0.19746062487494997
794,0.18672586221988796
795,0.1883342399459784
796,0.19465708158263306
797,0.18523729804421768
798,0.1899358180772309
799,0.1920998868297319
800,0.17915877288415366
801,0.19217061824729892
802,0.1938498055472189
803,0.18577462234893957
804,0.2032359037364946
805,0.19982469550320128
806,0.19168534601340537
807,0.21437590661264505
808,0.2339592868397359
809,0.23243352028311323
810,0.24404582145358145
811,0.2502543204781913
812,0.23906015531212485
813,0.2493249643607443
814,0.24246120323129253
815,0.2430670705782313
816,0.2460265356142457
817,0.2067030718537415
818,0.2522274534813926
819,0.14914715886354543
820,0.17154932285414165
821,0.17887662877651062
822,0.18290855404661865
823,0.18485222213885555
824,0.18433357718087234
825,0.19559401885754302
826,0.1891390149809924
827,0.1807059542567027
828,0.18786608393357343
829,0.1900439863445378
830,0.14400916616646658
831,0.18959810486694678
832,0.25775552408463387
833,0.25058945453181275
834,0.22998355592236894
835,0.23150760304121648
836,0.2326701774459784
837,0.21565563725490197
838,0.22127264968487395
839,0.2250248536914766
840,0.21990554034113646
841,0.2223689475790316
842,0.2035985487945178
843,0.2447407087835134
844,0.22501891381552622
845,0.2447765825080032
846,0.2451919830432173
847,0.24122328618947578
848,0.23830602553521407
849,0.2342548738245298
850,0.23416499412264907
851,0.23751610019007602
852,0.233664012479992
853,0.23482916604141657
854,0.23754111019407764
855,0.23702309048619447
856,0.24890682835634254
857,0.23766319027611044
858,0.26168060974389756
859,0.27520367522008804
860,0.28005725727791114
861,0.2722297512755102
862,0.25868800645258105
863,0.2613797862895158
864,0.2518265900110044
865,0.2448325423919568
866,0.24354734081132454
867,0.2431890725040016
868,0.2449298469387755
869,0.2513549951230492
870,0.240062431222489
871,0.26596271321028414
872,0.27925076280512207
873,0.2682183029461785
874,0.280171912515006
875,0.27987093274809927
876,0.27837244272709083
877,0.2754229816926771
878,0.2721465930122049
879,0.27245999962484996
880,0.26752052383453384
881,0.2675654636854742
882,0.2728939231942777
883,0.2676467461984794
884,0.23286259816426572
885,0.206609518807523
886,0.1713860544217687
887,0.15078633015706283
888,0.13870610744297718
889,0.14330849527310924
890,0.15148973651960784
891,0.1646625837835134
892,0.17099957170368146
893,0.1742046818727491
894,0.1760283801020408
895,0.23500830019507804
896,0.18371934711384555
897,0.2077595100540216
898,0.2236328125
899,0.19866118322328932
900,0.1995732668067227
901,0.19967995010504203
902,0.21124652986194478
903,0.209101218612445
904,0.20339448279311725
905,0.19336617459483793
906,0.19428935636754702
907,0.20720991521608642
908,0.22833860106542617
909,0.20539809673869547
910,0.21802627300920369
911,0.20422332995698278
912,0.1900798600690276
913,0.19476462459983993
914,0.18978630514705883
915,0.19077216824229692
916,0.19270997461484593
917,0.1930656637655062
918,0.195109450030012
919,0.19969433085734295
920,0.2010483881052421
921,0.20330515018507403
922,0.2022956057422969
923,0.21510877788615446
924,0.2055187700080032
925,0.20973068915066026
926,0.21071444202681072
927,0.20685375712785115
928,0.21012397146358544
929,0.20112756039915966
930,0.19774933410864345
931,0.20688830219587834
932,0.20738951830732294
933,0.19853824342236895
934,0.21268358906062426
935,0.21058962647559024
936,0.141781087434974
937,0.15294922656562626
938,0.15300831270008003
939,0.1473218975090036
940,0.14190168254801921
941,0.1433781325030012
942,0.14405988958083232
943,0.14519456219987995
944,0.15553768382352942
945,0.15029902586034413
946,0.15503162202380952
947,0.13316779836934775
948,0.15429507740596238
949,0.20839648359343738
950,0.22163427871148458
951,0.20185081845238095
952,0.1885530774809924
953,0.18324908088235295
954,0.18016519107643056
955,0.1798392794617847
956,0.17573482518007202
957,0.16714568639955982
958,0.17768412052320928
959,0.17139551132953182
960,0.2063262805122049
961,0.1779359400010004
962,0.2826811974789916
963,0.2883031337535014
964,0.29745640443677474
965,0.30042892156862744
966,0.294907025310124
967,0.29603067789615845
968,0.2918211034413766
969,0.28877918354841936
970,0.2917945303121248
971,0.2967359600090036
972,0.28839387317426973
973,0.2843670280612245
974,0.29253357593037216
975,0.14254428333833533
976,0.179086087560024
977,0.12613818965086035
978,0.10622170743297318
979,0.10022415216086435
980,0.10699740833833533
981,0.11117149984993997
982,0.1244968299819928
983,0.12641415941376552
984,0.13468692164365748
985,0.13822529011604642
986,0.1590046174719888
987,0.14689719637855142
988,0.28933354591836735
989,0.29451210171568626
990,0.3029389099389756
991,0.30657638055222086
992,0.31448188650460185
993,0.3144482011554622
994,0.3195516487845138
995,0.30689275710284114
996,0.31548986782212884
997,0.32078815901360547
998,0.32994002288415364
999,0.2762876244247699
1000,0.32922841011404563
1001,0.333117074954982
1002,0.34223697291416566
1003,0.32007576468087234
1004,0.29449944040116044
1005,0.2828009328731493
1006,0.26250750300120046
1007,0.25803774634853943
1008,0.2870327037064826
1009,0.2770655918617447
1010,0.2929075536464586
1011,0.2920812856392557
1012,0.32190696591136453
1013,0.30755536589635857
1014,0.16850685586734693
1015,0.1785810417917167
1016,0.19603474202180873
1017,0.18653852165866347
1018,0.1802874274709884
1019,0.18752110219087634
1020,0.14641176783213286
1021,0.25153850602741096
1022,0.23924483856042417
1023,0.1713094612845138
1024,0.14027118659963986
1025,0.1350792660814326
1026,0.14465973889555822
1027,0.1659315288615446
1028,0.17218285751800722
1029,0.16045449429771907
1030,0.16899017419467788
1031,0.18325877225890355
1032,0.23998185211584633
1033,0.18027375012505
1034,0.2015046643657463
1035,0.18065077593537415
1036,0.15989473914565827
1037,0.16922143857543018
1038,0.16150553971588635
1039,0.16250187575030012
1040,0.15317580157062824
1041,0.15358057285414164
1042,0.15619013230292117
1043,0.15262902035814327
1044,0.15644648484393758
1045,0.18302547581532613
1046,0.15934920843337336
1047,0.24929026298019208
1048,0.25389640231092436
1049,0.23686138517907163
1050,0.22114384816426572
1051,0.22218840661264505
1052,0.2307456576380552
1053,0.23754150097539015
1054,0.2539173481892757
1055,0.267359287464986
1056,0.2764735581732693
1057,0.282578343837535
1058,0.24330896421068426
1059,0.2905233968587435
1060,0.22987671631152462
1061,0.21563719237695078
1062,0.18342594850440175
1063,0.1555187700080032
1064,0.1444481698929572
1065,0.1205139868447379
1066,0.11582367321928771
1067,0.1095828956582633
1068,0.11150077218387355
1069,0.11015742234393758
1070,0.1101187349939976
1071,0.2096030599739896
1072,0.11526266756702681
1073,0.30424607342937177
1074,0.2961613551670668
1075,0.292718649959984
1076,0.28493389543317327
1077,0.27213010204081634
1078,0.2489672431472589
1079,0.2434871604891957
1080,0.23007148171768707
1081,0.22276527798619447
1082,0.221070537590036
1083,0.23128970338135255
1084,0.2956742071828731
1085,0.23347463985594238
1086,0.3578375881602641
1087,0.3279246854991997
1088,0.31469118897559023
1089,0.24106627025810323
1090,0.20649986557122849
1091,0.20422106342537014
1092,0.2018468324829932
1093,0.18858684098639455
1094,0.18674446341036416
1095,0.20671065301120448
1096,0.2021593012204882
1097,0.35626953906562625
1098,0.22095228716486595
1099,0.28629623724489794
1100,0.2948716205232093
1101,0.3144857943177271
1102,0.25682007177871147
1103,0.2347328775260104
1104,0.24074887767607042
1105,0.254320087409964
1106,0.2654703287565026
1107,0.2649013511654662
1108,0.2770817702080832
1109,0.2691625869097639
1110,0.2780841242747099
1111,0.2752570559473789
1112,0.3280806853991597
1113,0.3335501388055222
1114,0.3164711978541417
1115,0.27723808273309325
1116,0.2490282831882753
1117,0.23598681660164067
1118,0.2248246173469388
1119,0.21676889505802321
1120,0.2333749906212485
1121,0.24464512367446978
1122,0.2535792441976791
1123,0.3494944071378551
1124,0.26727425345138056
1125,0.20089637417466988
1126,0.21378012142356942
1127,0.19946040916366548
1128,0.18517399147158864
1129,0.16951757265406162
1130,0.177554693752501
1131,0.17109460971888754
1132,0.17018268244797918
1133,0.16913249674869948
1134,0.17134580394657864
1135,0.17833258303321328
1136,0.21658686912264907
1137,0.17927038002701082
1138,0.211492331307523
1139,0.21432401085434175
1140,0.21554363933073228
1141,0.21589971926270507
1142,0.2187999418517407
1143,0.21787918292316927
1144,0.21462741346538616
1145,0.2165940594987995
1146,0.21412565026010405
1147,0.21439325730292116
1148,0.21353533600940375
1149,0.21749785851840736
1150,0.2154077255902361
1151,0.22077924919967987
1152,0.22565072904161665
1153,0.24135732417967187
1154,0.2525896296018407
1155,0.2531453206282513
1156,0.25451821353541415
1157,0.2528427777360944
1158,0.2556438981842737
1159,0.2552517100590236
1160,0.25370710784313727
1161,0.2556102128351341
1162,0.21586533050720288
1163,0.2543562737595038
1164,0.2277830663515406
1165,0.23760433861044417
1166,0.23400883791016405
1167,0.20948215223589436
1168,0.20409609156162464
1169,0.20333867922168866
1170,0.21167560774309724
1171,0.2206248905812325
1172,0.23258545605742298
1173,0.24342932485494198
1174,0.24714557698079231
1175,0.22934759841436575
1176,0.25022383953581434
1177,0.3094988776760704
1178,0.3202205882352941
1179,0.30908363345338136
1180,0.2997340342386955
1181,0.3020359706382553
1182,0.30636668729991995
1183,0.31288374724889956
1184,0.3162515787565026
1185,0.3073016706682673
1186,0.31675592111844736
1187,0.3194250356392557
1188,0.309250106292517
1189,0.3201494660364146
1190,0.2768734837685074
1191,0.2404391444077631
1192,0.19900092849639855
1193,0.1534128495148059
1194,0.14182118159763907
1195,0.16638366284013606
1196,0.2701502475990396
1197,0.2238342211884754
1198,0.23608373036714686
1199,0.22893657462985195
1200,0.21598170518207283
1201,0.21486367984693877
1202,0.21254173544417768
1203,0.21099439775910364
1204,0.22945373461884755
1205,0.23698080794817927
1206,0.2540807729341737
1207,0.23558220163065227
1208,0.25311015031012407
1209,0.2611596200980392
1210,0.2568768132252901
1211,0.2666581476340536
1212,0.2612373855792317
1213,0.25533815088535416
1214,0.25720452243397357
1215,0.2613683754751901
1216,0.2656595450680272
1217,0.24731330032012805
1218,0.26123629139155663
1219,0.26593090361144456
1220,0.23952049569827932
1221,0.26521522671568626
1222,0.17770811449579832
1223,0.20293062537515005
1224,0.20169794480292116
1225,0.2002232142857143
1226,0.19971457332933173
1227,0.20063470700780311
1228,0.2003280218337335
1229,0.1956061330782313
1230,0.1983468387354942
1231,0.19452601353041216
1232,0.19212552208383354
1233,0.19978069352741096
1234,0.19353108430872348
1235,0.291945293742497
1236,0.29667148109243696
1237,0.29252271220988396
1238,0.2822926826980792
1239,0.26508970775810325
1240,0.2578139849689876
1241,0.25531337535014004
1242,0.2534402042066827
1243,0.24742725215086034
1244,0.24711767519507802
1245,0.24670196203481393
1246,0.2861657162865146
1247,0.2585839023109244
1248,0.2997094931722689
1249,0.2517577343437375
1250,0.20784415328631453
1251,0.17808975152561024
1252,0.1984641512855142
